year,model_run,gini,slope,cv,mean_emission_Q1,mean_emission_Q5,se_Q1,se_Q5,q1_q5_ratio,absolute_gap,se_ratio,se_gap,ratio_ci_lower,ratio_ci_upper,gap_ci_lower,gap_ci_upper
2046-01-01,BUS_only,0.14113677886395132,-0.3848748306528812,0.2853557996960258,2.7933031108548483,1.3726728159032695,0.20277336133308027,0.06380664332783932,2.034937297870761,1.4206302949515788,0.17541128262862166,0.2125754543664015,1.6911311839186627,2.3787434118228594,1.0039824043934318,1.8372781855097258
2046-01-01,ECO_only,0.13117731345947234,-0.3464223663799908,0.26254454075078837,2.6656580140137915,1.4151011293509768,0.19750982651299226,0.06820897600250317,1.8837226249945622,1.2505568846628148,0.16650730421980744,0.20895596659703775,1.5573683087237398,2.2100769412653847,0.8410031901326208,1.6601105791930086
2046-01-01,present_day_scenario,0.13946605869430878,-0.3793493908439307,0.28246493680162554,2.766397496538686,1.3770185423350174,0.2030081379288427,0.0640990584195829,2.0089762130927387,1.3893789542036687,0.17458423457506878,0.21288727851990857,1.666791113325604,2.3511613128598734,0.972119888304648,1.8066380201026895
2046-01-01,suitability_probability,0.13350041722391542,-0.3556634177288391,0.26927861659309127,2.6882036896287658,1.3935534065059314,0.19274766998987708,0.06461561088801462,1.9290281069090294,1.2946502831228344,0.16471484584466173,0.20329004269013737,1.6061870090534924,2.2518692047645663,0.8962017994501652,1.6930987667955035
2047-01-01,BUS_only,0.13663908318382118,-0.36555238368866483,0.27722073544088766,2.7067578706813005,1.365165378258738,0.19739236176121128,0.06338524743067508,1.9827325786226409,1.3415924924225624,0.1714112480502642,0.20731964227616448,1.646766532444123,2.3186986248011587,0.93524599356128,1.7479389912838448
2047-01-01,ECO_only,0.1316346539237637,-0.3435026535585484,0.2640596474296196,2.631085529413729,1.3868283248814153,0.1919307025420716,0.06561303263985332,1.8971962731138388,1.2442572045323137,0.16495464515144606,0.202836053576507,1.5738851686170046,2.220507377610673,0.8466985395223601,1.6418158695422673
2047-01-01,present_day_scenario,0.13641287978008626,-0.3626323046151959,0.2758322076679289,2.6913326695076227,1.3672462859683716,0.19706315176796313,0.06355083052142003,1.9684329715340554,1.3240863835392511,0.17071940450961035,0.2070569821201051,1.6338229386952192,2.3030430043728916,0.9182546985838451,1.7299180684946571
2047-01-01,suitability_probability,0.13301054924850425,-0.34895161333819363,0.26822093484609455,2.6448656717092383,1.3762769304152749,0.1899204958539453,0.06383787985558316,1.921753982253544,1.2685887412939634,0.16428241341046965,0.20036234588830387,1.5997604519690236,2.2437475125380644,0.8758785433528877,1.661298939235039
2048-01-01,BUS_only,0.13497989133773078,-0.35546011580183107,0.27315603542114547,2.6591715650679832,1.3599118957930059,0.1936372101616453,0.06314959926888176,1.9553998853119376,1.2992596692749774,0.16887800388236948,0.2036743504887288,1.6243989977024935,2.286400772921382,0.9000579423170689,1.6984613962328858
2048-01-01,ECO_only,0.13167392395931596,-0.3414172991385993,0.2643825197875835,2.613043648724049,1.3758787343093482,0.1902743234116511,0.06473115372248706,1.8991816528334688,1.2371649144147008,0.16464674403270813,0.20098368195454538,1.5764740345293609,2.221889271137577,0.84323689778379185,1.6310929310456097
2048-01-01,present_day_scenario,0.13486598765307517,-0.3538241894618435,0.2724048310689691,2.6504518270318993,1.3613886682087066,0.19331404439006275,0.06324787842190335,1.9468737245472458,1.2890631588231927,0.16835760756170845,0.20339767423280686,1.6168928137262972,2.276854635368194,0.8904037173268913,1.687722600319494
2048-01-01,suitability_probability,0.13280307875588662,-0.3454363172349621,0.26776072339388046,2.6213251638180703,1.3664117258873416,0.18864795960073819,0.0634068704790717,1.9184006651551484,1.2549134379307287,0.16427292435017554,0.19901880284403162,1.5964257334288043,2.2403755968814925,0.8648365843564267,1.6449902915050307
2049-01-01,BUS_only,0.13410458231314415,-0.349787238105499,0.271015446121752,2.6312525648185794,1.35575629353163,0.19114701226295322,0.06295114768523577,1.9408005534419388,1.2754962712869493,0.16732868797520226,0.20124618578234457,1.6128363250105424,2.2687647818733354,0.881053747153554,1.6699387954203446
2049-01-01,ECO_only,0.1318310102629816,-0.34043656077764933,0.2649173057509023,2.6018201698543546,1.3677066749788187,0.1891014614998329,0.06413568250079382,1.9023232228464837,1.234113494875536,0.1645414854421917,0.19968161786007096,1.579821911379788,2.2248245343131794,0.8427375238697968,1.6254894658812749
2049-01-01,present_day_scenario,0.13404866437784707,-0.34873148169120793,0.2705558685208351,2.6254431422508113,1.3566867812755674,0.1909206690437935,0.06302764706093865,1.9351873833268645,1.268756360975244,0.1669918529083932,0.20105518188340232,1.607883351626414,2.262491415027315,0.8746882044837754,1.6628245174667124
2049-01-01,suitability_probability,0.13267544293534445,-0.34321704889612226,0.2674773909103486,2.6063866210032334,1.3601051853663437,0.18786070365969584,0.0631345983787188,1.916312538946173,1.2462814356368896,0.16428755052983246,0.19818582565854245,1.5943089399077015,2.238316137984645,0.8578372173461464,1.634725653927633
2050-01-01,BUS_only,0.13372009275471494,-0.3464243808467939,0.2700354056434232,2.612434226844453,1.3509868291696496,0.1895772589971982,0.0628215356813551,1.933722942695245,1.2614473976748033,0.16666297393496857,0.19971500312759316,1.6070635137827065,2.2603823716077835,0.8700059915447207,1.652888803804886
2050-01-01,ECO_only,0.13190462596782576,-0.3392170364958682,0.26520858205501147,2.590670152850013,1.3611944869474355,0.1882927813197147,0.06371318582550967,1.903232916157157,1.2294756659025774,0.16453250007495931,0.19878013367826733,1.5807492160102368,2.2257166163040774,0.8398666038931735,1.6190847279119813
2050-01-01,present_day_scenario,0.13357914489492034,-0.34537922410688837,0.2694976592349204,2.607741257203813,1.3522410138989025,0.18928315871976514,0.06285791390573595,1.9284589288450433,1.2555002433049103,0.166221329939603,0.1994473151373884,1.6026651221634214,2.254252735526665,0.864583505635629,1.6464169809741915
2050-01-01,suitability_probability,0.13256952165805097,-0.3412041418947695,0.26723895491242505,2.5926744916310978,1.3542359032087854,0.18717332588562324,0.06288763668470958,1.9144925086448397,1.2384385884223124,0.1643378853726723,0.1974555868312511,1.5923902533144019,2.2365947639752775,0.8514256382330602,1.6254515386115647
