PCON25CD,year,households_per_pc
E14001106,2046,50944
E14001106,2047,51237
E14001106,2048,51584
E14001106,2049,51934
E14001106,2050,52286
E14001107,2022,46754
E14001107,2023,47455
E14001107,2024,48099
E14001107,2025,48540
E14001107,2026,48931
E14001107,2027,49348
E14001107,2028,49776
E14001107,2029,50227
E14001107,2030,50675
E14001107,2031,51111
E14001107,2032,51556
E14001107,2033,51998
E14001107,2034,52437
E14001107,2035,52869
E14001107,2036,53289
E14001107,2037,53712
E14001107,2038,54127
E14001107,2039,54528
E14001107,2040,54913
E14001107,2041,55301
E14001107,2042,55672
E14001107,2043,56034
E14001107,2044,56388
E14001107,2045,56730
E14001107,2046,57067
E14001107,2047,57396
E14001107,2048,57785
E14001107,2049,58177
E14001107,2050,58571
E14001108,2022,47276
E14001108,2023,47984
E14001108,2024,48636
E14001108,2025,49082
E14001108,2026,49477
E14001108,2027,49899
E14001108,2028,50332
E14001108,2029,50788
E14001108,2030,51241
E14001108,2031,51681
E14001108,2032,52131
E14001108,2033,52579
E14001108,2034,53023
E14001108,2035,53459
E14001108,2036,53884
E14001108,2037,54311
E14001108,2038,54732
E14001108,2039,55136
E14001108,2040,55527
E14001108,2041,55918
E14001108,2042,56294
E14001108,2043,56660
E14001108,2044,57017
E14001108,2045,57364
E14001108,2046,57704
E14001108,2047,58037
E14001108,2048,58430
E14001108,2049,58826
E14001108,2050,59225
E14001109,2022,44182
E14001109,2023,44844
E14001109,2024,45453
E14001109,2025,45870
E14001109,2026,46239
E14001109,2027,46633
E14001109,2028,47038
E14001109,2029,47464
E14001109,2030,47887
E14001109,2031,48299
E14001109,2032,48719
E14001109,2033,49138
E14001109,2034,49553
E14001109,2035,49960
E14001109,2036,50357
E14001109,2037,50757
E14001109,2038,51150
E14001109,2039,51528
E14001109,2040,51893
E14001109,2041,52259
E14001109,2042,52610
E14001109,2043,52952
E14001109,2044,53286
E14001109,2045,53609
E14001109,2046,53928
E14001109,2047,54239
E14001109,2048,54606
E14001109,2049,54976
E14001109,2050,55349
E14001110,2022,47255
E14001110,2023,47963
E14001110,2024,48615
E14001110,2025,49061
E14001110,2026,49455
E14001110,2027,49877
E14001110,2028,50310
E14001110,2029,50765
E14001110,2030,51218
E14001110,2031,51658
E14001110,2032,52108
E14001110,2033,52556
E14001110,2034,52999
E14001110,2035,53435
E14001110,2036,53860
E14001110,2037,54287
E14001110,2038,54707
E14001110,2039,55112
E14001110,2040,55502
E14001110,2041,55894
E14001110,2042,56269
E14001110,2043,56635
E14001110,2044,56992
E14001110,2045,57338
E14001110,2046,57679
E14001110,2047,58011
E14001110,2048,58404
E14001110,2049,58800
E14001110,2050,59198
E14001111,2022,47138
E14001111,2023,47844
E14001111,2024,48494
E14001111,2025,48939
E14001111,2026,49333
E14001111,2027,49753
E14001111,2028,50185
E14001111,2029,50640
E14001111,2030,51091
E14001111,2031,51531
E14001111,2032,51979
E14001111,2033,52426
E14001111,2034,52868
E14001111,2035,53303
E14001111,2036,53727
E14001111,2037,54153
E14001111,2038,54572
E14001111,2039,54976
E14001111,2040,55364
E14001111,2041,55755
E14001111,2042,56130
E14001111,2043,56495
E14001111,2044,56851
E14001111,2045,57196
E14001111,2046,57536
E14001111,2047,57868
E14001111,2048,58260
E14001111,2049,58654
E14001111,2050,59052
E14001112,2022,41253
E14001112,2023,41871
E14001112,2024,42440
E14001112,2025,42829
E14001112,2026,43174
E14001112,2027,43542
E14001112,2028,43920
E14001112,2029,44318
E14001112,2030,44713
E14001112,2031,45097
E14001112,2032,45490
E14001112,2033,45880
E14001112,2034,46267
E14001112,2035,46648
E14001112,2036,47019
E14001112,2037,47392
E14001112,2038,47759
E14001112,2039,48112
E14001112,2040,48452
E14001112,2041,48794
E14001112,2042,49122
E14001112,2043,49442
E14001112,2044,49753
E14001112,2045,50055
E14001112,2046,50353
E14001112,2047,50643
E14001112,2048,50986
E14001112,2049,51332
E14001112,2050,51679
E14001113,2022,44872
E14001113,2023,45544
E14001113,2024,46163
E14001113,2025,46586
E14001113,2026,46961
E14001113,2027,47362
E14001113,2028,47773
E14001113,2029,48205
E14001113,2030,48635
E14001113,2031,49053
E14001113,2032,49480
E14001113,2033,49905
E14001113,2034,50326
E14001113,2035,50740
E14001113,2036,51144
E14001113,2037,51550
E14001113,2038,51948
E14001113,2039,52333
E14001113,2040,52703
E14001113,2041,53075
E14001113,2042,53431
E14001113,2043,53779
E14001113,2044,54118
E14001113,2045,54447
E14001113,2046,54770
E14001113,2047,55086
E14001113,2048,55459
E14001113,2049,55835
E14001113,2050,56213
E14001114,2022,50378
E14001114,2023,51133
E14001114,2024,51828
E14001114,2025,52303
E14001114,2026,52724
E14001114,2027,53173
E14001114,2028,53634
E14001114,2029,54120
E14001114,2030,54603
E14001114,2031,55072
E14001114,2032,55552
E14001114,2033,56029
E14001114,2034,56502
E14001114,2035,56967
E14001114,2036,57419
E14001114,2037,57875
E14001114,2038,58323
E14001114,2039,58754
E14001114,2040,59170
E14001114,2041,59587
E14001114,2042,59988
E14001114,2043,60378
E14001114,2044,60759
E14001114,2045,61128
E14001114,2046,61491
E14001114,2047,61845
E14001114,2048,62264
E14001114,2049,62686
E14001114,2050,63111
E14001115,2022,46803
E14001115,2023,47504
E14001115,2024,48150
E14001115,2025,48591
E14001115,2026,48982
E14001115,2027,49400
E14001115,2028,49828
E14001115,2029,50280
E14001115,2030,50728
E14001115,2031,51164
E14001115,2032,51610
E14001115,2033,52053
E14001115,2034,52492
E14001115,2035,52924
E14001115,2036,53345
E14001115,2037,53768
E14001115,2038,54184
E14001115,2039,54585
E14001115,2040,54971
E14001115,2041,55359
E14001115,2042,55731
E14001115,2043,56093
E14001115,2044,56447
E14001115,2045,56790
E14001115,2046,57127
E14001115,2047,57457
E14001115,2048,57846
E14001115,2049,58238
E14001115,2050,58632
E14001116,2022,45025
E14001116,2023,45700
E14001116,2024,46321
E14001116,2025,46745
E14001116,2026,47122
E14001116,2027,47523
E14001116,2028,47935
E14001116,2029,48370
E14001116,2030,48801
E14001116,2031,49221
E14001116,2032,49649
E14001116,2033,50075
E14001116,2034,50498
E14001116,2035,50913
E14001116,2036,51318
E14001116,2037,51725
E14001116,2038,52126
E14001116,2039,52511
E14001116,2040,52883
E14001116,2041,53256
E14001116,2042,53613
E14001116,2043,53962
E14001116,2044,54303
E14001116,2045,54632
E14001116,2046,54957
E14001116,2047,55274
E14001116,2048,55648
E14001116,2049,56025
E14001116,2050,56405
E14001117,2022,40790
E14001117,2023,41401
E14001117,2024,41964
E14001117,2025,42349
E14001117,2026,42689
E14001117,2027,43053
E14001117,2028,43427
E14001117,2029,43820
E14001117,2030,44211
E14001117,2031,44591
E14001117,2032,44979
E14001117,2033,45365
E14001117,2034,45748
E14001117,2035,46125
E14001117,2036,46491
E14001117,2037,46860
E14001117,2038,47223
E14001117,2039,47572
E14001117,2040,47909
E14001117,2041,48247
E14001117,2042,48571
E14001117,2043,48887
E14001117,2044,49195
E14001117,2045,49494
E14001117,2046,49788
E14001117,2047,50075
E14001117,2048,50414
E14001117,2049,50756
E14001117,2050,51099
E14001118,2022,41529
E14001118,2023,42151
E14001118,2024,42724
E14001118,2025,43116
E14001118,2026,43463
E14001118,2027,43833
E14001118,2028,44213
E14001118,2029,44614
E14001118,2030,45012
E14001118,2031,45399
E14001118,2032,45794
E14001118,2033,46187
E14001118,2034,46577
E14001118,2035,46960
E14001118,2036,47334
E14001118,2037,47709
E14001118,2038,48078
E14001118,2039,48434
E14001118,2040,48777
E14001118,2041,49121
E14001118,2042,49451
E14001118,2043,49772
E14001118,2044,50086
E14001118,2045,50390
E14001118,2046,50690
E14001118,2047,50982
E14001118,2048,51327
E14001118,2049,51675
E14001118,2050,52025
E14001119,2022,43656
E14001119,2023,44310
E14001119,2024,44912
E14001119,2025,45324
E14001119,2026,45689
E14001119,2027,46078
E14001119,2028,46478
E14001119,2029,46899
E14001119,2030,47317
E14001119,2031,47724
E14001119,2032,48139
E14001119,2033,48553
E14001119,2034,48963
E14001119,2035,49365
E14001119,2036,49758
E14001119,2037,50153
E14001119,2038,50541
E14001119,2039,50915
E14001119,2040,51275
E14001119,2041,51637
E14001119,2042,51983
E14001119,2043,52322
E14001119,2044,52651
E14001119,2045,52971
E14001119,2046,53286
E14001119,2047,53593
E14001119,2048,53956
E14001119,2049,54322
E14001119,2050,54690
E14001120,2022,39291
E14001120,2023,39880
E14001120,2024,40422
E14001120,2025,40792
E14001120,2026,41121
E14001120,2027,41471
E14001120,2028,41831
E14001120,2029,42210
E14001120,2030,42586
E14001120,2031,42952
E14001120,2032,43326
E14001120,2033,43698
E14001120,2034,44067
E14001120,2035,44430
E14001120,2036,44783
E14001120,2037,45138
E14001120,2038,45487
E14001120,2039,45824
E14001120,2040,46148
E14001120,2041,46474
E14001120,2042,46786
E14001120,2043,47090
E14001120,2044,47387
E14001120,2045,47675
E14001120,2046,47958
E14001120,2047,48235
E14001120,2048,48561
E14001120,2049,48890
E14001120,2050,49221
E14001121,2022,43168
E14001121,2023,43815
E14001121,2024,44410
E14001121,2025,44817
E14001121,2026,45178
E14001121,2027,45563
E14001121,2028,45958
E14001121,2029,46375
E14001121,2030,46788
E14001121,2031,47191
E14001121,2032,47601
E14001121,2033,48010
E14001121,2034,48415
E14001121,2035,48814
E14001121,2036,49202
E14001121,2037,49592
E14001121,2038,49976
E14001121,2039,50345
E14001121,2040,50702
E14001121,2041,51059
E14001121,2042,51402
E14001121,2043,51737
E14001121,2044,52063
E14001121,2045,52379
E14001121,2046,52690
E14001121,2047,52994
E14001121,2048,53353
E14001121,2049,53714
E14001121,2050,54078
E14001122,2022,49311
E14001122,2023,50050
E14001122,2024,50730
E14001122,2025,51195
E14001122,2026,51607
E14001122,2027,52047
E14001122,2028,52499
E14001122,2029,52974
E14001122,2030,53446
E14001122,2031,53906
E14001122,2032,54375
E14001122,2033,54842
E14001122,2034,55305
E14001122,2035,55760
E14001122,2036,56203
E14001122,2037,56649
E14001122,2038,57087
E14001122,2039,57510
E14001122,2040,57917
E14001122,2041,58325
E14001122,2042,58717
E14001122,2043,59099
E14001122,2044,59472
E14001122,2045,59833
E14001122,2046,60188
E14001122,2047,60535
E14001122,2048,60945
E14001122,2049,61358
E14001122,2050,61774
E14001123,2022,41163
E14001123,2023,41780
E14001123,2024,42348
E14001123,2025,42736
E14001123,2026,43080
E14001123,2027,43447
E14001123,2028,43824
E14001123,2029,44221
E14001123,2030,44615
E14001123,2031,44999
E14001123,2032,45390
E14001123,2033,45780
E14001123,2034,46167
E14001123,2035,46546
E14001123,2036,46916
E14001123,2037,47289
E14001123,2038,47655
E14001123,2039,48007
E14001123,2040,48347
E14001123,2041,48688
E14001123,2042,49015
E14001123,2043,49334
E14001123,2044,49645
E14001123,2045,49946
E14001123,2046,50243
E14001123,2047,50533
E14001123,2048,50875
E14001123,2049,51220
E14001123,2050,51567
E14001124,2022,47318
E14001124,2023,48027
E14001124,2024,48680
E14001124,2025,49126
E14001124,2026,49521
E14001124,2027,49943
E14001124,2028,50377
E14001124,2029,50833
E14001124,2030,51286
E14001124,2031,51727
E14001124,2032,52177
E14001124,2033,52626
E14001124,2034,53070
E14001124,2035,53506
E14001124,2036,53932
E14001124,2037,54360
E14001124,2038,54780
E14001124,2039,55185
E14001124,2040,55576
E14001124,2041,55968
E14001124,2042,56344
E14001124,2043,56710
E14001124,2044,57068
E14001124,2045,57415
E14001124,2046,57756
E14001124,2047,58089
E14001124,2048,58482
E14001124,2049,58878
E14001124,2050,59277
E14001125,2022,40859
E14001125,2023,41471
E14001125,2024,42035
E14001125,2025,42420
E14001125,2026,42762
E14001125,2027,43126
E14001125,2028,43500
E14001125,2029,43894
E14001125,2030,44286
E14001125,2031,44666
E14001125,2032,45055
E14001125,2033,45442
E14001125,2034,45826
E14001125,2035,46203
E14001125,2036,46570
E14001125,2037,46939
E14001125,2038,47303
E14001125,2039,47653
E14001125,2040,47990
E14001125,2041,48328
E14001125,2042,48653
E14001125,2043,48969
E14001125,2044,49278
E14001125,2045,49577
E14001125,2046,49872
E14001125,2047,50160
E14001125,2048,50499
E14001125,2049,50841
E14001125,2050,51186
E14001126,2022,42871
E14001126,2023,43513
E14001126,2024,44105
E14001126,2025,44509
E14001126,2026,44867
E14001126,2027,45250
E14001126,2028,45642
E14001126,2029,46056
E14001126,2030,46466
E14001126,2031,46866
E14001126,2032,47274
E14001126,2033,47680
E14001126,2034,48082
E14001126,2035,48478
E14001126,2036,48863
E14001126,2037,49251
E14001126,2038,49632
E14001126,2039,49999
E14001126,2040,50353
E14001126,2041,50708
E14001126,2042,51049
E14001126,2043,51381
E14001126,2044,51705
E14001126,2045,52019
E14001126,2046,52328
E14001126,2047,52630
E14001126,2048,52986
E14001126,2049,53345
E14001126,2050,53706
E14001127,2022,42369
E14001127,2023,43004
E14001127,2024,43588
E14001127,2025,43988
E14001127,2026,44342
E14001127,2027,44720
E14001127,2028,45108
E14001127,2029,45516
E14001127,2030,45922
E14001127,2031,46317
E14001127,2032,46720
E14001127,2033,47122
E14001127,2034,47519
E14001127,2035,47910
E14001127,2036,48291
E14001127,2037,48674
E14001127,2038,49051
E14001127,2039,49414
E14001127,2040,49763
E14001127,2041,50114
E14001127,2042,50451
E14001127,2043,50779
E14001127,2044,51099
E14001127,2045,51410
E14001127,2046,51715
E14001127,2047,52013
E14001127,2048,52366
E14001127,2049,52720
E14001127,2050,53077
E14001128,2022,39883
E14001128,2023,40481
E14001128,2024,41031
E14001128,2025,41407
E14001128,2026,41740
E14001128,2027,42096
E14001128,2028,42461
E14001128,2029,42846
E14001128,2030,43228
E14001128,2031,43599
E14001128,2032,43979
E14001128,2033,44357
E14001128,2034,44731
E14001128,2035,45099
E14001128,2036,45458
E14001128,2037,45818
E14001128,2038,46173
E14001128,2039,46514
E14001128,2040,46843
E14001128,2041,47174
E14001128,2042,47491
E14001128,2043,47800
E14001128,2044,48101
E14001128,2045,48393
E14001128,2046,48681
E14001128,2047,48961
E14001128,2048,49293
E14001128,2049,49627
E14001128,2050,49963
E14001129,2022,41451
E14001129,2023,42072
E14001129,2024,42644
E14001129,2025,43035
E14001129,2026,43381
E14001129,2027,43751
E14001129,2028,44130
E14001129,2029,44530
E14001129,2030,44927
E14001129,2031,45314
E14001129,2032,45708
E14001129,2033,46101
E14001129,2034,46490
E14001129,2035,46872
E14001129,2036,47245
E14001129,2037,47619
E14001129,2038,47988
E14001129,2039,48343
E14001129,2040,48685
E14001129,2041,49028
E14001129,2042,49358
E14001129,2043,49679
E14001129,2044,49992
E14001129,2045,50296
E14001129,2046,50594
E14001129,2047,50886
E14001129,2048,51231
E14001129,2049,51578
E14001129,2050,51927
E14001130,2022,43839
E14001130,2023,44496
E14001130,2024,45101
E14001130,2025,45514
E14001130,2026,45880
E14001130,2027,46271
E14001130,2028,46673
E14001130,2029,47096
E14001130,2030,47515
E14001130,2031,47924
E14001130,2032,48341
E14001130,2033,48756
E14001130,2034,49168
E14001130,2035,49572
E14001130,2036,49967
E14001130,2037,50363
E14001130,2038,50753
E14001130,2039,51128
E14001130,2040,51490
E14001130,2041,51853
E14001130,2042,52201
E14001130,2043,52541
E14001130,2044,52872
E14001130,2045,53193
E14001130,2046,53509
E14001130,2047,53818
E14001130,2048,54182
E14001130,2049,54549
E14001130,2050,54919
E14001131,2022,38198
E14001131,2023,38770
E14001131,2024,39297
E14001131,2025,39657
E14001131,2026,39977
E14001131,2027,40317
E14001131,2028,40667
E14001131,2029,41036
E14001131,2030,41401
E14001131,2031,41757
E14001131,2032,42121
E14001131,2033,42483
E14001131,2034,42841
E14001131,2035,43194
E14001131,2036,43537
E14001131,2037,43882
E14001131,2038,44222
E14001131,2039,44549
E14001131,2040,44864
E14001131,2041,45181
E14001131,2042,45484
E14001131,2043,45780
E14001131,2044,46069
E14001131,2045,46349
E14001131,2046,46624
E14001131,2047,46893
E14001131,2048,47210
E14001131,2049,47530
E14001131,2050,47852
E14001132,2022,45627
E14001132,2023,46311
E14001132,2024,46940
E14001132,2025,47370
E14001132,2026,47752
E14001132,2027,48159
E14001132,2028,48576
E14001132,2029,49016
E14001132,2030,49453
E14001132,2031,49879
E14001132,2032,50313
E14001132,2033,50745
E14001132,2034,51173
E14001132,2035,51594
E14001132,2036,52004
E14001132,2037,52417
E14001132,2038,52823
E14001132,2039,53213
E14001132,2040,53590
E14001132,2041,53968
E14001132,2042,54330
E14001132,2043,54684
E14001132,2044,55029
E14001132,2045,55363
E14001132,2046,55692
E14001132,2047,56013
E14001132,2048,56392
E14001132,2049,56774
E14001132,2050,57159
E14001133,2022,40023
E14001133,2023,40623
E14001133,2024,41175
E14001133,2025,41552
E14001133,2026,41887
E14001133,2027,42244
E14001133,2028,42610
E14001133,2029,42996
E14001133,2030,43379
E14001133,2031,43753
E14001133,2032,44133
E14001133,2033,44512
E14001133,2034,44888
E14001133,2035,45257
E14001133,2036,45617
E14001133,2037,45979
E14001133,2038,46335
E14001133,2039,46678
E14001133,2040,47008
E14001133,2041,47339
E14001133,2042,47657
E14001133,2043,47967
E14001133,2044,48270
E14001133,2045,48563
E14001133,2046,48851
E14001133,2047,49133
E14001133,2048,49466
E14001133,2049,49801
E14001133,2050,50138
E14001134,2022,42609
E14001134,2023,43247
E14001134,2024,43835
E14001134,2025,44237
E14001134,2026,44593
E14001134,2027,44973
E14001134,2028,45363
E14001134,2029,45774
E14001134,2030,46182
E14001134,2031,46580
E14001134,2032,46985
E14001134,2033,47388
E14001134,2034,47788
E14001134,2035,48181
E14001134,2036,48565
E14001134,2037,48950
E14001134,2038,49329
E14001134,2039,49693
E14001134,2040,50045
E14001134,2041,50398
E14001134,2042,50737
E14001134,2043,51067
E14001134,2044,51389
E14001134,2045,51701
E14001134,2046,52008
E14001134,2047,52308
E14001134,2048,52662
E14001134,2049,53019
E14001134,2050,53378
E14001135,2022,43462
E14001135,2023,44113
E14001135,2024,44713
E14001135,2025,45123
E14001135,2026,45486
E14001135,2027,45873
E14001135,2028,46271
E14001135,2029,46691
E14001135,2030,47107
E14001135,2031,47512
E14001135,2032,47925
E14001135,2033,48337
E14001135,2034,48745
E14001135,2035,49146
E14001135,2036,49537
E14001135,2037,49930
E14001135,2038,50316
E14001135,2039,50688
E14001135,2040,51047
E14001135,2041,51407
E14001135,2042,51752
E14001135,2043,52089
E14001135,2044,52418
E14001135,2045,52736
E14001135,2046,53049
E14001135,2047,53355
E14001135,2048,53716
E14001135,2049,54080
E14001135,2050,54447
E14001136,2022,40805
E14001136,2023,41416
E14001136,2024,41979
E14001136,2025,42364
E14001136,2026,42705
E14001136,2027,43069
E14001136,2028,43443
E14001136,2029,43836
E14001136,2030,44227
E14001136,2031,44607
E14001136,2032,44996
E14001136,2033,45382
E14001136,2034,45765
E14001136,2035,46142
E14001136,2036,46508
E14001136,2037,46877
E14001136,2038,47240
E14001136,2039,47590
E14001136,2040,47926
E14001136,2041,48264
E14001136,2042,48589
E14001136,2043,48905
E14001136,2044,49213
E14001136,2045,49512
E14001136,2046,49806
