year,model_run,new_ranking_quintile_deprivation,mean_emission,median_emission,p25,p75,sd,n,se,baseline_median,baseline_p25,baseline_p75,pct_median,pct_p25,pct_p75,deprivation
2048-01-01,Current trends persist,1,2.6506382429844964,2.0361201565845484,1.6538967907050757,2.8355307534774816,1.9998251344681086,107,0.19333039292009713,3.089872732823157,2.5944309278885633,4.139741662142065,-34.10342973174223,-36.25203997814375,-31.504644857228435,Q1 (most deprived)
2048-01-01,Current trends persist,5,1.3614145095300683,1.1340651665589714,0.8773803522875732,1.6880455934915226,0.6986111083405447,122,0.06324927788720196,1.619146567609594,1.2397385014734232,2.3262527151154733,-29.9590791071352,-29.228595284827335,-27.43498664083324,Q5 (least deprived)
2048-01-01,Suitability-driven uptake,1,2.6213215843240687,2.047656818619266,1.6486167184956426,2.82146058829047,1.95139218775515,107,0.18864820323415502,3.0887874844517933,2.5859651189090713,4.129026301460782,-33.706775589882,-36.24752683473408,-31.667652800073387,Q1 (most deprived)
2048-01-01,Suitability-driven uptake,5,1.3664101059769767,1.1389688010010408,0.8817251597601415,1.6950439700448614,0.7003511329671247,122,0.06340681231490172,1.614733706660434,1.2414377278033233,2.325372585685377,-29.463985528819016,-28.97548221606567,-27.10656432094874,Q5 (least deprived)
2049-01-01,Current trends persist,1,2.6257324890322824,2.028098755578814,1.6416457994596745,2.8157346467122615,1.9751988166109646,107,0.19094967691376333,3.089872732823157,2.5944309278885633,4.139741662142065,-34.36303268951212,-36.72424338559277,-31.982841526993017,Q1 (most deprived)
2049-01-01,Current trends persist,5,1.3567258925397911,1.130032956761403,0.8747135607929074,1.6842679124164557,0.6961882826667369,122,0.0630299255572928,1.619146567609594,1.2397385014734232,2.3262527151154733,-30.208112139612386,-29.443704478540067,-27.59738004936192,Q5 (least deprived)
2049-01-01,Suitability-driven uptake,1,2.6063830802453936,2.0358606406696573,1.6363261265134754,2.8055906970364357,1.9432492178308165,107,0.18786099261864952,3.0887874844517933,2.5859651189090713,4.129026301460782,-34.08867878034064,-36.72280749077604,-32.05200228335035,Q1 (most deprived)
2049-01-01,Suitability-driven uptake,5,1.3601046094342604,1.1333187662836426,0.8778355675500223,1.6885649645999643,0.6973422362400452,122,0.0631343996049507,1.614733706660434,1.2414377278033233,2.325372585685377,-29.813890574715625,-29.288795733369653,-27.385186572057265,Q5 (least deprived)
2050-01-01,Current trends persist,1,2.6076714778300807,2.0201717239966768,1.6320163830881633,2.800406354487343,1.9579367188045276,107,0.18928088693106757,3.089872732823157,2.5944309278885633,4.139741662142065,-34.619581494837654,-37.09540055412637,-32.35311323658049,Q1 (most deprived)
2050-01-01,Current trends persist,5,1.3521833090619086,1.1261332852389234,0.8722203010839864,1.6782270139461826,0.694268773944297,122,0.06285614140307158,1.619146567609594,1.2397385014734232,2.3262527151154733,-30.44895948478119,-29.6448162215373,-27.85706372134737,Q5 (least deprived)
2050-01-01,Suitability-driven uptake,1,2.5926722702037024,2.0248666028206213,1.6244888480037352,2.790853767483032,1.9361383947918205,107,0.18717356340875513,3.0887874844517933,2.5859651189090713,4.129026301460782,-34.444612553848124,-37.180558387073276,-32.408912810856314,Q1 (most deprived)
2050-01-01,Suitability-driven uptake,5,1.3542335845473157,1.1280137882369698,0.8741998392307859,1.682503606731438,0.6946135537803824,122,0.06288735630275198,1.614733706660434,1.2414377278033233,2.325372585685377,-30.142426358962325,-29.58166006621619,-27.645848364745408,Q5 (least deprived)
